URL,Title,Writer,Category,Date,Pathname,ID
https://creation.kr/BiblenHistory/?idx=1289001&bmode=view,소위 ‘예수 아내 복음서’는 사기로 확인됐다.,미디어위원회,성경-역사,2016. 6. 22,BiblenHistory,1289001
https://creation.kr/BiblenHistory/?idx=1288905&bmode=view,저희가 별을 보고 2 : 베들레헴 별에 관한 과학적 추적,미디어위원회,성경-역사,2004. 6. 22,BiblenHistory,1288905
https://creation.kr/BiblenHistory/?idx=1288948&bmode=view,"유월절, 칠칠절, 초막절: 예수님 사역의 모형 6. 성경의 예언과 성취 II - II. 주제연구",미디어위원회,성경-역사,2006. 7. 14,BiblenHistory,1288948
https://creation.kr/BiblenHistory/?idx=1757357&bmode=view,거짓 가설의 미끼를 조심하라 : 성경의 오류가 있다는 주장에 숨겨져 있는 가정.,미디어위원회,성경-역사,2019. 3. 12,BiblenHistory,1757357
https://creation.kr/BiblenHistory/?idx=14377302&bmode=view,경계지대의 삶 : 예수님 시대와 유사한 오늘날의 문화적 상황,미디어위원회,성경-역사,2023. 3. 3,BiblenHistory,14377302
https://creation.kr/BiblenHistory/?idx=1288916&bmode=view,갈릴레오의 재판,미디어위원회,성경-역사,2004. 10. 29,BiblenHistory,1288916
https://creation.kr/BiblenHistory/?idx=7698199&bmode=view,왜 복음은 죽지 않는 것인가?,미디어위원회,성경-역사,2021. 9. 1,BiblenHistory,7698199
https://creation.kr/BiblenHistory/?idx=1288920&bmode=view,성경에 기술된 인간의 초기 역사 3,미디어위원회,성경-역사,2005. 7. 18,BiblenHistory,1288920
https://creation.kr/BiblenHistory/?idx=1288932&bmode=view,성경의 저자는? 3. 성경은 과연 하나님의 말씀인가? - Ⅱ. 주제연구,미디어위원회,성경-역사,2006. 6. 3,BiblenHistory,1288932
https://creation.kr/BiblenHistory/?idx=1289002&bmode=view,사해의 후퇴하는 해안선이 드러낸 놀라운 지질학,미디어위원회,성경-역사,2016. 7. 7,BiblenHistory,1289002
https://creation.kr/BiblenHistory/?idx=1288940&bmode=view,"육신으로 오신 하나님, 예수님의 출생에 관한 예언 5. 성경의 예언과 성취 I - II. 주제연구",미디어위원회,성경-역사,2006. 7. 3,BiblenHistory,1288940
https://creation.kr/BiblenHistory/?idx=1288925&bmode=view,대홍수 이후 시대 3,미디어위원회,성경-역사,2005. 8. 3,BiblenHistory,1288925
https://creation.kr/BiblenHistory/?idx=15508813&bmode=view,성경의 아담들,미디어위원회,성경-역사,2023. 6. 22,BiblenHistory,15508813
https://creation.kr/BiblenHistory/?idx=1288923&bmode=view,대홍수 이후 시대 1,미디어위원회,성경-역사,2005. 8. 1,BiblenHistory,1288923
https://creation.kr/BiblenHistory/?idx=1288935&bmode=view,성경은 왜 다른 역사책이나 자서전들과 다른가? 3. 성경은 과연 하나님의 말씀인가? - II. 주제연구,미디어위원회,성경-역사,2006. 6. 9,BiblenHistory,1288935
https://creation.kr/BiblenHistory/?idx=1288942&bmode=view,멜기세덱 : 오실 예수님의 모형 5. 성경의 예언과 성취 I - II. 주제연구,미디어위원회,성경-역사,2006. 7. 5,BiblenHistory,1288942
https://creation.kr/BiblenHistory/?idx=1288991&bmode=view,"하나님의 말씀, 성경",박창성,성경-역사,2012. 2. 23,BiblenHistory,1288991
https://creation.kr/BiblenHistory/?idx=1288933&bmode=view,3. 성경은 과연 하나님의 말씀인가? - Ⅱ. 주제연구,미디어위원회,성경-역사,2006. 6. 5,BiblenHistory,1288933
https://creation.kr/BiblenHistory/?idx=1288934&bmode=view,하나님께서는 어떻게 자신을 계시하시길 원하셨나? 3. 성경은 과연 하나님의 말씀인가? - II. 주제연구,미디어위원회,성경-역사,2006. 6. 7,BiblenHistory,1288934
https://creation.kr/BiblenHistory/?idx=1288910&bmode=view,하나님이 인간이 되셨을 때,미디어위원회,성경-역사,2003. 10. 9,BiblenHistory,1288910
https://creation.kr/BiblenHistory/?idx=1288904&bmode=view,저희가 별을 보고 1 : 베들레헴 별에 관한 과학적 추적,미디어위원회,성경-역사,2004. 6. 22,BiblenHistory,1288904
https://creation.kr/BiblenHistory/?idx=1288943&bmode=view,모형과 풍유 5. 성경의 예언과 성취 I - II. 주제연구,미디어위원회,성경-역사,2006. 7. 6,BiblenHistory,1288943
https://creation.kr/BiblenHistory/?idx=1288938&bmode=view,3. 성경은 과연 하나님의 말씀인가? - III. 토의 및 적용,미디어위원회,성경-역사,2006. 6. 15,BiblenHistory,1288938
https://creation.kr/BiblenHistory/?idx=1288924&bmode=view,대홍수 이후 시대 2,미디어위원회,성경-역사,2005. 8. 2,BiblenHistory,1288924
https://creation.kr/BiblenHistory/?idx=1288954&bmode=view,성경이 창조주의 참 계시임을 믿는 성도들의 삶 6. 성경의 예언과 성취 II - III. 토의 및 적용,미디어위원회,성경-역사,2006. 7. 21,BiblenHistory,1288954
https://creation.kr/BiblenHistory/?idx=19072228&bmode=view,예수님의 부활 : 고고학적 분석,미디어위원회,성경-역사,2024. 3. 29,BiblenHistory,19072228
https://creation.kr/BiblenHistory/?idx=22058508&bmode=view,시간 추적 : 우리의 달력은 어디에서 왔는가?,미디어위원회,성경-역사,2024. 5. 13,BiblenHistory,22058508
https://creation.kr/BiblenHistory/?idx=15628813&bmode=view,"‘일곱자매별'의 유사성은 진화가 아닌, 바벨을 가리킨다.",미디어위원회,성경-역사,2023. 7. 5,BiblenHistory,15628813
https://creation.kr/BiblenHistory/?idx=14737211&bmode=view,"미래의 희망은 진화인가, 부활인가?",미디어위원회,성경-역사,2023. 4. 11,BiblenHistory,14737211
https://creation.kr/BiblenHistory/?idx=18329444&bmode=view,"존 넬슨 다비, 스코필드 주석성경, 그리고 오래된 지구 창조론의 부상",미디어위원회,성경-역사,2024. 3. 6,BiblenHistory,18329444
https://creation.kr/BiblenHistory/?idx=1288945&bmode=view,5. 성경의 예언과 성취 I - III. 토론 및 적용,김무현,성경-역사,2006. 7. 10,BiblenHistory,1288945
https://creation.kr/BiblenHistory/?idx=21469904&bmode=view,신약성경에 언급된 전 지구적 대홍수,미디어위원회,성경-역사,2024. 5. 6,BiblenHistory,21469904
https://creation.kr/BiblenHistory/?idx=89308566&bmode=view,인간은 거대한 ‘아르마딜로’를 사냥했다 : 인류는 2만 년 전에 남미에 진출했는가?,미디어위원회,성경-역사,2024. 8. 30,BiblenHistory,89308566
https://creation.kr/BiblenHistory/?idx=128747472&bmode=view,오병이어의 기적은 호수에 죽어서 떠오른 물고기들이었는가?,미디어위원회,성경-역사,2024. 11. 26,BiblenHistory,128747472
https://creation.kr/BiblenScience/?idx=1288822&bmode=view,성경에 나타난 과학적 사실들,미디어위원회,성경-과학,2003. 10. 6,BiblenScience,1288822
https://creation.kr/BiblenScience/?idx=1288796&bmode=view,홍수 이후 단축된 인간의 수명,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288796
https://creation.kr/BiblenScience/?idx=12494985&bmode=view,하나님은 왜 그렇게 거대한 우주를 만드셨을까?,미디어위원회,성경-과학,2022. 8. 2,BiblenScience,12494985
https://creation.kr/BiblenScience/?idx=1288839&bmode=view,요나를 삼킨 물고기,미디어위원회,성경-과학,2005. 2. 16,BiblenScience,1288839
https://creation.kr/BiblenScience/?idx=1288841&bmode=view,요나와 큰 물고기,미디어위원회,성경-과학,2005. 3. 15,BiblenScience,1288841
https://creation.kr/BiblenScience/?idx=1288862&bmode=view,성경의 기록자들은 지구가 평평하다고 믿었는가?,미디어위원회,성경-과학,2006. 3. 30,BiblenScience,1288862
https://creation.kr/BiblenScience/?idx=1288808&bmode=view,NASA는 잃어버린 하루를 찾아냈는가?,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288808
https://creation.kr/BiblenScience/?idx=1288876&bmode=view,"시간, 공간, 물질, 그리고 삼위일체",미디어위원회,성경-과학,2014. 12. 25,BiblenScience,1288876
https://creation.kr/BiblenScience/?idx=1288843&bmode=view,"애굽의 열 가지 재앙 : 기적인가, 자연현상인가?",미디어위원회,성경-과학,2005. 3. 21,BiblenScience,1288843
https://creation.kr/BiblenScience/?idx=1288896&bmode=view,하나님은 왜 우리에게 고기를 먹으라고 하셨나요?,미디어위원회,성경-과학,2016. 2. 18,BiblenScience,1288896
https://creation.kr/BiblenScience/?idx=1288863&bmode=view,곤충의 다리 숫자에 관한 성경 기록은 오류인가?,James Patrick Holding,성경-과학,2006. 4. 5,BiblenScience,1288863
https://creation.kr/BiblenScience/?idx=1828099&bmode=view,성경은 천동설을 주장하고 있나요?,미디어위원회,성경-과학,2005. 6. 25,BiblenScience,1828099
https://creation.kr/BiblenScience/?idx=1288868&bmode=view,"재생되는 갈비뼈 : 아담, 그리고 그의 ‘잃어버린’ 갈비뼈",미디어위원회,성경-과학,2006. 5. 24,BiblenScience,1288868
https://creation.kr/BiblenScience/?idx=1288900&bmode=view,리워야단의 몸통 갑옷의 비밀,미디어위원회,성경-과학,2021. 12. 6,BiblenScience,1288900
https://creation.kr/BiblenScience/?idx=1288818&bmode=view,성경과 과학(3) 할례는 왜 하게 하셨죠?,미디어위원회,성경-과학,2005. 3. 10,BiblenScience,1288818
https://creation.kr/BiblenScience/?idx=7087294&bmode=view,프랜시스 베이컨 : 과학과 성경은 대립한다고 주장했는가?,미디어위원회,성경-과학,2021. 6. 25,BiblenScience,7087294
https://creation.kr/BiblenScience/?idx=1288823&bmode=view,성경 속의 신기한 과학이야기 ② : 해로의 발견자 매튜 머리,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288823
https://creation.kr/BiblenScience/?idx=1288848&bmode=view,처녀가 잉태하여 아들을 낳으리니,미디어위원회,성경-과학,2005. 4. 14,BiblenScience,1288848
https://creation.kr/BiblenScience/?idx=1288884&bmode=view,용의 전설 속에 감춰진 진실,미디어위원회,성경-과학,2012. 1. 16,BiblenScience,1288884
https://creation.kr/BiblenScience/?idx=1288889&bmode=view,근친결혼에 의한 한 유전병과 아담과 하와.,미디어위원회,성경-과학,2014. 6. 6,BiblenScience,1288889
https://creation.kr/BiblenScience/?idx=1288860&bmode=view,첫 번째 아담 대 마지막 아담,미디어위원회,성경-과학,2006. 3. 9,BiblenScience,1288860
https://creation.kr/BiblenScience/?idx=1288789&bmode=view,고서 검증법으로 본 성경의 신뢰도,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288789
https://creation.kr/BiblenScience/?idx=1288830&bmode=view,고기를 먹지 않는 사자 : 육식동물도 채식으로 살아갈 수 있음을 보여주는 한 사례.,미디어위원회,성경-과학,2004. 10. 10,BiblenScience,1288830
https://creation.kr/BiblenScience/?idx=1288879&bmode=view,기독교 아이콘의 비밀,미디어위원회,성경-과학,2019. 6. 15,BiblenScience,1288879
https://creation.kr/BiblenScience/?idx=1288880&bmode=view,"달은 빛을 만들어내지 못함으로, 창 1:15절은 성경의 오류인가?",미디어위원회,성경-과학,2010. 3. 29,BiblenScience,1288880
https://creation.kr/BiblenScience/?idx=1288859&bmode=view,성경은 원주율을 3.0 이라고 말하고 있는가? : 열왕기상 7 장의 용기 둘레에 관한 진실,미디어위원회,성경-과학,2016. 11. 10,BiblenScience,1288859
https://creation.kr/BiblenScience/?idx=1288824&bmode=view,"성경 속의 신기한 과학이야기 ⑤ : 바다 밑의 샘, 둥근 지구, 공기의 무게",미디어위원회,성경-과학,2004. 6. 22,BiblenScience,1288824
https://creation.kr/BiblenScience/?idx=1288874&bmode=view,성경은 오류로 가득한가?,미디어위원회,성경-과학,2007. 10. 13,BiblenScience,1288874
https://creation.kr/BiblenScience/?idx=1288885&bmode=view,생명의 피와 예수님의 보혈,미디어위원회,성경-과학,2012. 8. 14,BiblenScience,1288885
https://creation.kr/BiblenScience/?idx=1288806&bmode=view,여호수아와 히스기야의 긴 날들은 설명될 수 있을까?,한국창조과학회,성경-과학,2004. 7. 28,BiblenScience,1288806
https://creation.kr/BiblenScience/?idx=1288872&bmode=view,일각수(유니콘) : 성경은 상상의 동물을 언급하고 있지 않다.,미디어위원회,성경-과학,2006. 9. 15,BiblenScience,1288872
https://creation.kr/BiblenScience/?idx=1288895&bmode=view,바다 샘들의 발견과 성경의 정확성,미디어위원회,성경-과학,2019. 10. 17,BiblenScience,1288895
https://creation.kr/BiblenScience/?idx=15728061&bmode=view,야곱의 아롱진 양과 염소 : 응용 유전학의 성경적 사례,미디어위원회,성경-과학,2023. 7. 17,BiblenScience,15728061
https://creation.kr/BiblenScience/?idx=1288883&bmode=view,노아 홍수 이전 사람들의 긴 수명에 관해 밝혀지고 있는 사실들.,미디어위원회,성경-과학,2011. 2. 9,BiblenScience,1288883
https://creation.kr/BiblenScience/?idx=1288893&bmode=view,욥기 38장에 기록된 ‘바다의 샘’이 확인되었다.,미디어위원회,성경-과학,2015. 8. 6,BiblenScience,1288893
https://creation.kr/BiblenScience/?idx=15576424&bmode=view,토끼는 새김질을 한다는 성경의 기록은 오류인가?,미디어위원회,성경-과학,2023. 6. 29,BiblenScience,15576424
https://creation.kr/BiblenScience/?idx=1288801&bmode=view,성경과 과학 2 : 진화론의 영향과 성경의 과학적 증거들,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288801
https://creation.kr/BiblenScience/?idx=1288831&bmode=view,킨카주 너구리 잡기 : 육식동물의 대부분은 식물도 먹는다,미디어위원회,성경-과학,2005. 5. 20,BiblenScience,1288831
https://creation.kr/BiblenScience/?idx=1288861&bmode=view,뱀은 흙을 먹는다!,Carl Wieland,성경-과학,2006. 3. 10,BiblenScience,1288861
https://creation.kr/BiblenScience/?idx=1288853&bmode=view,성경이 박쥐를 새라고 지칭한 것은 오류인가?,미디어위원회,성경-과학,2005. 12. 13,BiblenScience,1288853
https://creation.kr/BiblenScience/?idx=1288800&bmode=view,창세기에서 찾아본 올바른 식습관,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288800
https://creation.kr/BiblenScience/?idx=1288864&bmode=view,물 위를 걸으신 예수님의 기적을 설명해보려는 과학자,미디어위원회,성경-과학,2006. 4. 6,BiblenScience,1288864
https://creation.kr/BiblenScience/?idx=1288871&bmode=view,아담과 이브의 혈액형은?,미디어위원회,성경-과학,2006. 8. 31,BiblenScience,1288871
https://creation.kr/BiblenScience/?idx=1288877&bmode=view,삼위일체 우주,미디어위원회,성경-과학,2008. 11. 22,BiblenScience,1288877
https://creation.kr/BiblenScience/?idx=1288794&bmode=view,하나님께서 지구를 아무 것에도 매달지 않으셨다.,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288794
https://creation.kr/BiblenScience/?idx=1288802&bmode=view,땅을 공간에 다신 하나님,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288802
https://creation.kr/BiblenScience/?idx=1288812&bmode=view,현대의 과학적 발견들은 성경을 입증한다,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288812
https://creation.kr/BiblenScience/?idx=1288834&bmode=view,문화 전쟁(1) : 신앙과 과학의 분리,미디어위원회,성경-과학,2004. 11. 13,BiblenScience,1288834
https://creation.kr/BiblenScience/?idx=1288805&bmode=view,성서에 나타난 천문학적인 통찰 : 묘성과 삼성,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288805
https://creation.kr/BiblenScience/?idx=1288811&bmode=view,지구의 중심 : 컴퓨터가 계산한 지구의 지리적 중심,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288811
https://creation.kr/BiblenScience/?idx=1288888&bmode=view,하나님과 자연법칙,Jason Lisle,성경-과학,2014. 4. 8,BiblenScience,1288888
https://creation.kr/BiblenScience/?idx=1288890&bmode=view,하나님이 에볼라 바이러스도 만드셨는가?,미디어위원회,성경-과학,2014. 11. 10,BiblenScience,1288890
https://creation.kr/BiblenScience/?idx=1288835&bmode=view,문화 전쟁 (2) : 신앙과 과학의 분리,미디어위원회,성경-과학,2016. 1. 28,BiblenScience,1288835
https://creation.kr/BiblenScience/?idx=1288838&bmode=view,성경에 있는 과학적 암시들,미디어위원회,성경-과학,2005. 2. 2,BiblenScience,1288838
https://creation.kr/BiblenScience/?idx=1288851&bmode=view,심장도 생각하는가? : 심장은 단순한 기계적 펌프만이 아니다.,미디어위원회,성경-과학,2005. 7. 12,BiblenScience,1288851
https://creation.kr/BiblenScience/?idx=1288867&bmode=view,식물들은 아담의 범죄 이전에 죽었는가?,미디어위원회,성경-과학,2006. 5. 19,BiblenScience,1288867
https://creation.kr/BiblenScience/?idx=1288846&bmode=view,현대 의학? : 그것은 그리 현대적인 것이 아니다.,미디어위원회,성경-과학,2005. 4. 4,BiblenScience,1288846
https://creation.kr/BiblenScience/?idx=1288826&bmode=view,균형잡힌 변증,미디어위원회,성경-과학,2004. 6. 16,BiblenScience,1288826
https://creation.kr/BiblenScience/?idx=1288886&bmode=view,과학으로 지지된 예수님의 말씀,미디어위원회,성경-과학,2013. 2. 13,BiblenScience,1288886
https://creation.kr/BiblenScience/?idx=1288790&bmode=view,성경과 과학,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288790
https://creation.kr/BiblenScience/?idx=1288850&bmode=view,교회와 믿음의 분리,미디어위원회,성경-과학,2005. 6. 24,BiblenScience,1288850
https://creation.kr/BiblenScience/?idx=1288878&bmode=view,창세기와 축축했던 사하라,미디어위원회,성경-과학,2008. 12. 2,BiblenScience,1288878
https://creation.kr/BiblenScience/?idx=1288795&bmode=view,창세기에 기록된 멘델의 법칙,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288795
https://creation.kr/BiblenScience/?idx=1288825&bmode=view,성경 속의 신기한 과학이야기 ⑥ : 성경과 과학은 잘 조화되고 있다.,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288825
https://creation.kr/BiblenScience/?idx=1288832&bmode=view,성경은 과연 비과학적인가?,미디어위원회,성경-과학,2004. 11. 9,BiblenScience,1288832
https://creation.kr/BiblenScience/?idx=1288836&bmode=view,성경의 권위로 다시 돌아가자!,미디어위원회,성경-과학,2004. 11. 24,BiblenScience,1288836
https://creation.kr/BiblenScience/?idx=1288842&bmode=view,하나님은 욥에게 창조과학 세미나를 하셨다?,미디어위원회,성경-과학,2005. 3. 18,BiblenScience,1288842
https://creation.kr/BiblenScience/?idx=1288891&bmode=view,긴 송곳니를 가진 사향노루가 아프가니스탄에 살아있었다.,미디어위원회,성경-과학,2014. 11. 24,BiblenScience,1288891
https://creation.kr/BiblenScience/?idx=1288819&bmode=view,성경과 과학 : 새로운 발견? 성경엔 이미 기록됐는걸,미디어위원회,성경-과학,2003. 10. 4,BiblenScience,1288819
https://creation.kr/BiblenScience/?idx=1288866&bmode=view,"시간과 공간 내에서의 복음 : 더 높은 차원과 기적, 그리고 인간의 한계",미디어위원회,성경-과학,2006. 4. 24,BiblenScience,1288866
https://creation.kr/BiblenScience/?idx=1288827&bmode=view,불가지론자,이재만,성경-과학,2004. 6. 17,BiblenScience,1288827
https://creation.kr/BiblenScience/?idx=1288875&bmode=view,강력한 생쥐가 태어났다.,미디어위원회,성경-과학,2007. 11. 7,BiblenScience,1288875
https://creation.kr/BiblenScience/?idx=1288855&bmode=view,세상의 소금,김경태,성경-과학,2006. 2. 4,BiblenScience,1288855
https://creation.kr/BiblenScience/?idx=1288837&bmode=view,병균과 독물들도 치료에 사용될 수 있다.,미디어위원회,성경-과학,2004. 12. 21,BiblenScience,1288837
https://creation.kr/BiblenScience/?idx=1288803&bmode=view,모유에 숨겨진 창조의 비밀,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288803
https://creation.kr/BiblenScience/?idx=1288892&bmode=view,에볼라 바이러스(Ebolavirus) : 창조 vs 진화,김만복,성경-과학,2014. 12. 24,BiblenScience,1288892
https://creation.kr/BiblenScience/?idx=1288844&bmode=view,미국인들은 성경이 문자 그대로 진실이라고 믿고 있는가?,미디어위원회,성경-과학,2005. 3. 24,BiblenScience,1288844
https://creation.kr/BiblenScience/?idx=1288852&bmode=view,20 세기의 지진,Steven A. Austin,성경-과학,2005. 7. 11,BiblenScience,1288852
https://creation.kr/BiblenScience/?idx=1288833&bmode=view,아브라함과 욥은 어떻게 그것을 알았을까?,김무현,성경-과학,2004. 11. 10,BiblenScience,1288833
https://creation.kr/BiblenScience/?idx=1288828&bmode=view,필요한 것부터 창조,이재만,성경-과학,2004. 7. 14,BiblenScience,1288828
https://creation.kr/BiblenScience/?idx=1288854&bmode=view,구름의 조화,김경태,성경-과학,2006. 1. 7,BiblenScience,1288854
https://creation.kr/BiblenScience/?idx=1288870&bmode=view,물리학은 6일 창조가 가능함을 보여준다.,Bruce Malone,성경-과학,2006. 6. 24,BiblenScience,1288870
https://creation.kr/BiblenScience/?idx=1288813&bmode=view,창조주 그리스도의 흔적들,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288813
https://creation.kr/BiblenScience/?idx=1288799&bmode=view,현대 과학이 밝힌 지구의 공기,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288799
https://creation.kr/BiblenScience/?idx=1288788&bmode=view,성경과 생물학,Henry M. Morris,성경-과학,2004. 7. 26,BiblenScience,1288788
https://creation.kr/BiblenScience/?idx=1288814&bmode=view,스포츠신학에서 바라본 운동과 건강,남병곤,성경-과학,2003. 9. 2,BiblenScience,1288814
https://creation.kr/BiblenScience/?idx=1288873&bmode=view,과학과 편견,신동수,성경-과학,2006. 10. 23,BiblenScience,1288873
https://creation.kr/BiblenScience/?idx=1288809&bmode=view,놀라운 7일 사이클,미디어위원회,성경-과학,2004. 7. 28,BiblenScience,1288809
https://creation.kr/BiblenScience/?idx=1288887&bmode=view,사람 마음속의 영원성에 대한 증거,Brian Thomas,성경-과학,2014. 3. 11,BiblenScience,1288887
https://creation.kr/BiblenScience/?idx=1288856&bmode=view,오래 사는 법,김경태,성경-과학,2006. 2. 10,BiblenScience,1288856
https://creation.kr/BiblenScience/?idx=17026114&bmode=view,"우주는 오래된 것이 아니라, 쇠퇴하고 있다! 자연계의 만물은 붕괴되고 있는 중이다.",미디어위원회,성경-과학,2023. 11. 26,BiblenScience,17026114
https://creation.kr/BiblenScience/?idx=1288865&bmode=view,하나님의 섭리하심에 대한 정보 이론적 접근,권영헌,성경-과학,2006. 4. 24,BiblenScience,1288865
https://creation.kr/BiblenScience/?idx=1288858&bmode=view,웃는 자의 복,김경태,성경-과학,2006. 2. 14,BiblenScience,1288858
https://creation.kr/BiblenScience/?idx=1288840&bmode=view,신학생이 과학 이해하기,김은숙,성경-과학,2005. 2. 25,BiblenScience,1288840
https://creation.kr/BiblenScience/?idx=1288817&bmode=view,성경과 과학,이웅상,성경-과학,2004. 6. 22,BiblenScience,1288817
https://creation.kr/BiblenScience/?idx=1288881&bmode=view,하늘이 하나님의 영광을 선언한다.,Creation Moments,성경-과학,2010. 4. 13,BiblenScience,1288881
https://creation.kr/BiblenScience/?idx=1288882&bmode=view,금쪽같은 시간 분,Creation Moments,성경-과학,2010. 5. 20,BiblenScience,1288882
https://creation.kr/BiblenScience/?idx=1288849&bmode=view,시카고 창조과학 컨퍼런스를 마치고,김정훈,성경-과학,2005. 4. 27,BiblenScience,1288849
https://creation.kr/BiblenScience/?idx=1288798&bmode=view,DNA와 할례에 관한 성경의 조명,미디어위원회,성경-과학,2004. 7. 26,BiblenScience,1288798
https://creation.kr/BiblenScience/?idx=34760435&bmode=view,요나의 벌레는 무엇이었는가?,미디어위원회,성경-과학,2024. 7. 5,BiblenScience,34760435
https://creation.kr/BiblenScience/?idx=1288845&bmode=view,진화론과 부활절이 무슨 관계 ?,김정훈,성경-과학,2005. 3. 28,BiblenScience,1288845
https://creation.kr/BiblenScience/?idx=13873544&bmode=view,사람 돌연변이 시계는 째깍거리며 가고 있다 : 사람은 한 세대에 60개 이상의 새로운 돌연변이들이 추가되고 있다.,박지훈(미디어간사),성경-과학,2011. 7. 8,BiblenScience,13873544
https://creation.kr/BiblenScience/?idx=13873625&bmode=view,왜 하나님은 크고 날카로운 이빨을 창조하셨는가?,박지훈(미디어간사),성경-과학,2012. 3. 27,BiblenScience,13873625
https://creation.kr/BiblenScience/?idx=1288857&bmode=view,우는 자의 복,김경태,성경-과학,2006. 2. 11,BiblenScience,1288857
https://creation.kr/BiblenScience/?idx=1288847&bmode=view,부활의 필요 충분 조건,김정훈,성경-과학,2005. 4. 4,BiblenScience,1288847
https://creation.kr/BiblenScience/?idx=1288815&bmode=view,성경과 과학(1) 너무나 과학적인 '성경',이웅상,성경-과학,2004. 7. 28,BiblenScience,1288815
https://creation.kr/BiblenScience/?idx=1288792&bmode=view,모든 생물은 흙으로 만들어졌다.,장대식,성경-과학,2004. 7. 26,BiblenScience,1288792
https://creation.kr/BiblenScience/?idx=1288820&bmode=view,[창조의 신비] 레위기는 위생―보건 가르친 첫 의서,이은일,성경-과학,2004. 7. 28,BiblenScience,1288820
https://creation.kr/BiblenScience/?idx=1288793&bmode=view,성경이 증거하는 우주의 구조. 지구로 떨어진 운석의 기록,장대식,성경-과학,2004. 7. 26,BiblenScience,1288793
https://creation.kr/BiblenScience/?idx=1288810&bmode=view,성경과 생물학,Henry M. Morris,성경-과학,2004. 7. 28,BiblenScience,1288810
https://creation.kr/BiblenScience/?idx=1288804&bmode=view,성경은 우주 비밀 푸는 '보고',한국창조과학회,성경-과학,2004. 7. 26,BiblenScience,1288804
https://creation.kr/BiblenScience/?idx=1288816&bmode=view,특종! 믿음 사건,김광훈,성경-과학,2004. 7. 28,BiblenScience,1288816
https://creation.kr/BiblenScience/?idx=1288821&bmode=view,운동과 창조섭리,남병곤,성경-과학,2004. 7. 28,BiblenScience,1288821
https://creation.kr/BiblicalChronology/?idx=15255101&bmode=view,지구의 나이는 몇 살인가?,미디어위원회,연대문제-성경,2023. 5. 25,BiblicalChronology,15255101
https://creation.kr/BiblicalChronology/?idx=4184793&bmode=view,내가 최근 창조를 믿는 이유는?,미디어위원회,연대문제-성경,2020. 7. 6,BiblicalChronology,4184793
https://creation.kr/BiblicalChronology/?idx=16467096&bmode=view,노아 홍수 후 다시 늘어난 인구 : 8명에서 80억 명으로!,미디어위원회,연대문제-성경,2023. 9. 28,BiblicalChronology,16467096
https://creation.kr/BiblicalChronology/?idx=1289242&bmode=view,창세기 제1장의 YOWM에 대한 고찰,미디어위원회,연대문제-성경,2004. 7. 26,BiblicalChronology,1289242
https://creation.kr/BiblicalChronology/?idx=11149614&bmode=view,시간의 인플레이션 : 오랜 연대로 기적을 감추는 진화론자들,미디어위원회,연대문제-성경,2022. 4. 11,BiblicalChronology,11149614
https://creation.kr/BiblicalChronology/?idx=16277984&bmode=view,고고학적 연대가 성경적 연대와 충돌할 때 : 방사성탄소 연대와 나무 나이테 연대의 문제점,미디어위원회,연대문제-성경,2023. 9. 7,BiblicalChronology,16277984
https://creation.kr/BiblicalChronology/?idx=13813664&bmode=view,창조 쌍곡선 : 전능하신 창조주에게 오랜 시간은 전혀 필요하지 않다.,미디어위원회,연대문제-성경,2023. 1. 3,BiblicalChronology,13813664
https://creation.kr/BiblicalChronology/?idx=13862856&bmode=view,지구의 나이에 관한 논쟁에 있어서 열쇠 : 노아 홍수는 장구한 시간과 양립될 수 없다,미디어위원회,연대문제-성경,2024. 10. 4,BiblicalChronology,13862856
https://creation.kr/BiblicalChronology/?idx=14316999&bmode=view,프렌치 커넥션 : 오랜 연대에 대한 서구의 믿음은 17세기와 18세기 프랑스에서 처음 등장했다.,미디어위원회,연대문제-성경,2023. 2. 23,BiblicalChronology,14316999
https://creation.kr/BiblicalChronology/?idx=1289264&bmode=view,연대측정 방법과 가정들 3 - 연대측정방법들,유종호,연대문제-성경,2005. 10. 24,BiblicalChronology,1289264
https://creation.kr/BiblicalChronology/?idx=13735966&bmode=view,성경적 시간 틀로 지질주상도 이해하기,박지훈(미디어간사),연대문제-성경,2010. 4. 2,BiblicalChronology,13735966
